record_id,pmid,doi,title,year,source_database,screening_round,decision,reason_code,confidence,reviewer,conflict_status,fulltext_status,citation_scope,notes
PNCS-EX-5054,40883624,10.1007/s10802-025-01364-4,Developmental Trajectories of Anxiety Subtypes from Childhood to Early Adolescence: the Role of Parenting Practices and Maternal Distress.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5055,39393830,10.1093/aje/kwae397,From Fetus to Eight: the CHILD Cohort Study.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5056,32727603,10.1186/s13063-020-04614-6,"Research on allergic rhinitis improvement in asthmatic children after dust mite exposure reduction: a randomized, double-blind, cross-placebo study protocol.",2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5057,PMC7833299,,Original Article Highlights From This Issue,2021,PMC,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5058,31657967,10.1164/rccm.201910-1999pp,A Perspective: Division of Lung Diseases at Fifty.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5059,41394880,10.3389/fimmu.2025.1726630,Pediatric acute-onset neuropsychiatric syndromes and the gut-oral-brain axis: a narrative review of emerging microbiome-immune interactions and therapeutic perspectives.,2025,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5060,31898614,10.4103/lungindia.lungindia_145_19,Clinical profile and course of children with postinfectious bronchiolitis obliterans from a tertiary care hospital.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5061,35387011,10.3389/falgy.2021.758719,Performance of Three Asthma Predictive Tools in a Cohort of Infants Hospitalized With Severe Bronchiolitis.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5062,34525186,10.1093/ibd/izab216,Intestinal Ultrasound to Evaluate Treatment Response During Pregnancy in Patients With Inflammatory Bowel Disease.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5063,25102322,10.1038/jp.2014.142,The influence of small for gestational age status on outpatient bronchopulmonary dysplasia outcomes.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5064,25674175,10.2174/1874306401408010059,Systemic effects of inhaled corticosteroids: an overview.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5065,39361676,10.1371/journal.pone.0308810,Mental health problems in pregnant and postpartum women living with HIV in sub-Saharan Africa: Systematic review and meta-analysis protocol.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5066,40103604,10.3389/fped.2025.1440366,Maternal autoimmune diseases and the risk of tics and Tourette's disorder in offspring: insights from Taiwan's real-world data.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5067,31266508,10.1186/s12931-019-1096-9,From bench to bedside: in vitro and in vivo evaluation of a neonate-focused nebulized surfactant delivery strategy.,2019,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5068,37565246,10.3389/fped.2023.1192268,A multicentre study on the clinical characteristics of newborns infected with coronavirus disease 2019 during the omicron wave.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5069,39877552,10.1016/j.xagr.2024.100436,The primiparous IgA and IL-5 colostrum concentration based on maternal factor: corroborate the inflammation pathways to IgA colostrum synthesis.,2025,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5070,37224316,10.12688/f1000research.73188.2,New onset asthma during pregnancy: two case reports.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5071,39677832,10.2147/copd.s484664,Analysis of COPD: Distinguishing Characteristics and Management of Smoking vs Never Smoking Patients.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5072,PMC7437247,,110 Improving Asthma Education in the Emergency Department: A Quality Improvement Initiative,2020,PMC,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5073,33815958,,The effect of a cow's milk-free diet on asthma control in children: a quasi-experimental study.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5074,33995565,10.1177/1753495x20919214,Pregnancy and medications in inflammatory bowel disease.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5075,34097125,10.1007/s00281-021-00855-y,Eosinophilic esophagitis-established facts and new horizons.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5076,38822090,10.1038/s41370-024-00692-9,Joint effects of traffic-related air pollution and hypertensive disorders of pregnancy on maternal postpartum depressive and anxiety symptoms.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5077,41140460,10.1016/j.eclinm.2025.103540,Identification and validation of postpartum depression subtypes: a population-based cohort study.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5078,37679874,10.1097/mpg.0000000000003939,Children with Intestinal Failure are at Risk for Psychopathology and Trauma.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5079,25912047,10.1186/s12890-015-0029-8,Phenotypes of severe asthma among children and adolescents in Brazil: a prospective study.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5080,35602354,10.4103/indianjpsychiatry.indianjpsychiatry_12_22,Management of Psychiatric Disorders during the Perinatal Period.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5081,36032868,10.1007/s12070-021-02365-7,Ototacoustic Emissions-Based Hearing Assessment of Neonates in Tertiary Care Hospital.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5082,26628452,10.1136/bcr-2015-213264,"A case of acquired laryngomalacia in an infant, with endoscopy before and after establishing the diagnosis for the first time.",2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5083,33502902,10.1146/annurev-med-080919-112707,Advances in Chronic Obstructive Pulmonary Disease.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5084,30123331,10.4103/atm.atm_60_18,"Bronchiolitis in children: The Saudi initiative of bronchiolitis diagnosis, management, and prevention (SIBRO).",2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide;06_school_age_adult
PNCS-EX-5085,27585598,10.1177/1753465816657478,Spontaneous pneumomediastinum and subcutaneous emphysema as a complication of asthma in children: case report and literature review.,2016,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5086,37619299,10.1016/j.genhosppsych.2023.08.005,Can psychological interventions prevent or reduce risk for perinatal anxiety disorders? A systematic review and meta-analysis.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5087,36836400,10.3390/jpm13020165,Impact of Female Gender in Inflammatory Bowel Diseases: A Narrative Review.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5088,37113615,10.3389/fmed.2023.1031998,"Personalize, participate, predict, and prevent: 4Ps in inflammatory bowel disease.",2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5089,35747234,10.2147/btt.s335697,Biological Therapies for the Management of Enteric Disease: Considerations for the Clinician.,2022,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5090,PPR387549,10.1101/2021.08.16.21262100,CORONAVIRUS DISEASE 2019 IN A TERTIARY PEDIATRIC CENTER IN PORTUGAL,2021,PPR,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5091,33162735,10.20524/aog.2020.0536,"Inflammatory bowel disease and pregnancy: fertility, complications and treatment.",2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5092,33184076,10.1136/bmjopen-2020-037041,Treatment with the anti-IgE monoclonal antibody omalizumab in women with asthma undergoing fertility treatment: a proof-of-concept study-The PRO-ART study protocol.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5093,34876198,10.1186/s13052-021-01184-4,"Developments in pediatrics in 2020: choices in allergy, autoinflammatory disorders, critical care, endocrinology, genetics, infectious diseases, microbiota, neonatology, neurology, nutrition, ortopedics, respiratory tract illnesses and rheumatology.",2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5094,34291128,10.1177/2333794x211031782,Low Birth Weight Prevalence in Children Diagnosed with Neurodevelopmental Disorders in Dubai.,2021,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5095,34012486,10.4103/atm.atm_74_21,Application of aerosol therapy in respiratory diseases in children: A Saudi expert consensus.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5096,34910092,10.1001/jamapsychiatry.2021.3647,Long-term Follow-up of Psychiatric Disorders in Children and Adolescents Conceived by Assisted Reproductive Techniques in Sweden.,2022,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5097,34177661,10.3389/fpsyt.2021.673169,Psychiatric Comorbidities in Children With ASD: Autism Centre Experience.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5098,30428883,10.1186/s12916-018-1192-6,Offspring outcomes after prenatal interventions for common mental disorders: a meta-analysis.,2018,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5099,33296383,10.1371/journal.pone.0242489,"Medicines prescribed for asthma, discontinuation and perinatal outcomes, including breastfeeding: A population cohort analysis.",2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5100,34143684,10.1089/ped.2021.0008,Relationship Between Lactate Levels and Length of Hospital Stay in Infants with Lower Respiratory Tract Infection.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
PNCS-EX-5101,23320163,10.1155/2012/196194,"A Relationship between Epithelial Maturation, Bronchopulmonary Dysplasia, and Chronic Obstructive Pulmonary Disease.",2012,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=05_inhaled_budesonide
